"compnos","naturecode","incident_type_description","main_crimecode","reptdistrict","reportingarea","fromdate","weapontype","shooting","domestic","shift","year","month","day_week","ucrpart","x","y","streetname","xstreetname","location"
"None","IVMV","Auto Theft","07xx","B2","320","2015-07-24T11:55:00","None","False","False","None","2015","7","Friday","Part One","None","None","WARREN ST","WAUMBECK ST","(0.0, 0.0)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","E13","307","2015-07-24T13:30:00","None","False","False","None","2015","7","Friday","Part Three","None","None","COLUMBUS AVE"," WASHINGTON ST ","(0.0, 0.0)"
"None","ARREST","Drug Violation","18xx","B3","434","2015-07-24T13:51:00","None","False","False","None","2015","7","Friday","Part Two","None","None","ARMANDINE ST","MILTON AVE","(0.0, 0.0)"
"None","IVPREM","Drug Violation","18xx","A1","94","2015-07-24T14:00:00","None","False","False","None","2015","7","Friday","Part Two","None","None","CLINTON ST","NORTH ST","(0.0, 0.0)"
"None","AOD","Medical Assistance","MedAssist","D4","134","2015-07-24T14:00:00","None","False","False","None","2015","7","Friday","Part Three","None","None","BOYLSTON ST","DARTMOUTH ST","(0.0, 0.0)"
"None","ARREST","Violations","VAL","B3","417","2015-07-24T14:31:00","None","False","False","None","2015","7","Friday","Part Two","None","None","EVANS ST","MILTON AVE","(0.0, 0.0)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","A15","49","2015-07-24T14:45:00","None","False","False","None","2015","7","Friday","Part Three","None","None","ALFORD ST","MAIN ST","(0.0, 0.0)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","B2","587","2015-07-24T15:04:00","None","False","False","None","2015","7","Friday","Part Three","None","None","BURNEY ST","DELLE AVE","(0.0, 0.0)"
"None","ARREST","Drug Violation","18xx","A1","111","2015-07-24T15:30:00","None","False","False","None","2015","7","Friday","Part Two","None","None","BOYLSTON ST"," TAMWORTH ST ","(0.0, 0.0)"
"None","ARREST","Prisoner Related Incidents","PRISON","A1","73","2015-07-24T16:09:00","None","False","False","None","2015","7","Friday","Part Two","None","None","PEMBERTON SQ","NULL","(0.0, 0.0)"
"None","STREET","Property Lost","PropLost","B2","280","2015-07-24T16:20:00","None","False","False","None","2015","7","Friday","Part Three","None","None","WARREN ST","NULL","(0.0, 0.0)"
"None","ARMROB","Investigate Person","InvPer","D4","622","2015-07-24T16:36:00","None","False","False","None","2015","7","Friday","Part Three","None","None","COMMONWEALTH AVE"," SILBER WAY ","(0.0, 0.0)"
"None","CD9","Investigate Property","InvProp","NULL","0","2015-07-24T17:07:00","None","False","False","None","2015","7","Friday","Part Three","None","None","FENWAY","NULL","(0.0, 0.0)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","B3","444","2015-07-24T17:07:00","None","False","False","None","2015","7","Friday","Part Three","None","None","AMERICAN LEGION HWY","BLUE HILL AVE","(0.0, 0.0)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","A1","116","2015-07-24T17:15:00","None","False","False","None","2015","7","Friday","Part Three","None","None","ESSEX ST","LINCOLN ST","(0.0, 0.0)"
"None","RAPE","Rape and Attempted","02RA","D4","270","2015-07-24T17:16:00","None","False","False","None","2015","7","Friday","Part One","None","None","HARRISON AVE"," TRASK ST ","(0.0, 0.0)"
"None","NULL","Larceny","06xx","C11","244","2015-07-24T17:44:00","None","False","False","None","2015","7","Friday","Part One","None","None","DORCHESTER AVE","SUDAN ST","(0.0, 0.0)"
"None","TS","Violations","VAL","A1","112","2015-07-24T17:45:00","None","False","False","None","2015","7","Friday","Part Two","None","None","WASHINGTON ST","NULL","(0.0, 0.0)"
"None","IVPER","Indecent Assault","02ID","D4","272","2015-07-24T18:00:00","None","False","False","None","2015","7","Friday","Part Two","None","None","E LENOX ST","WASHINGTON ST","(0.0, 0.0)"
"None","AB","Simple Assault","08xx","C11","351","2015-07-24T19:11:00","Blunt Object","False","False","None","2015","7","Friday","Part Two","None","None","DORCHESTER AVE","LINCOLN ST","(0.0, 0.0)"
"None","NULL","Larceny From Motor Vehicle","06MV","D4","622","2015-07-24T20:00:00","None","False","False","None","2015","7","Friday","Part One","None","None","BEACON ST","CHARLESGATE W","(0.0, 0.0)"
"None","IVPER","Medical Assistance","MedAssist","B3","437","2015-07-24T20:06:00","None","False","False","None","2015","7","Friday","Part Three","None","None","NORFOLK ST","WHITMAN ST","(0.0, 0.0)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","B2","323","2015-07-24T20:10:00","None","False","False","None","2015","7","Friday","Part Three","None","None","QUINCY ST"," WARREN ST ","(0.0, 0.0)"
"None","ARREST","Warrant Arrests","Arrest","B2","296","2015-07-24T20:13:00","None","False","False","None","2015","7","Friday","Part Three","None","None","DUNREATH ST","WARREN ST","(0.0, 0.0)"
"None","ARREST","Simple Assault","08xx","B2","288","2015-07-24T20:26:00","Personal Weapon (hand  foot  etc.)","False","False","None","2015","7","Friday","Part Two","None","None","ROXBURY ST","WASHINGTON","(0.0, 0.0)"
"None","PROP","Property Lost","PropLost","E13","573","2015-07-24T20:34:00","None","False","False","None","2015","7","Friday","Part Three","None","None","WASHINGTON ST","WILLIAMS ST","(0.0, 0.0)"
"None","NULL","Larceny","06xx","A1","66","2015-07-24T21:00:00","None","False","False","None","2015","7","Friday","Part One","None","None","PHILLIPS ST","W CEDAR ST","(0.0, 0.0)"
"None","NULL","Police Service Incidents","Service","D4","139","2015-07-24T21:15:00","None","False","False","None","2015","7","Friday","Part Three","None","None","BEACON ST"," MASSACHUSETTS AVE ","(0.0, 0.0)"
"None","ARMROB","Robbery","03xx","B2","566","2015-07-24T21:25:00","Firearm","False","False","None","2015","7","Friday","Part One","None","None","ELM HILL AVE","SEAVER ST","(0.0, 0.0)"
"None","AB","Aggravated Assault","04xx","C11","398","2015-07-24T21:31:00","Knife/Cutting Instrument","False","False","None","2015","7","Friday","Part One","None","None","TALBOT AVE","WASHINGTON ST","(0.0, 0.0)"
"None","ARMROB","Robbery","03xx","B2","325","2015-07-24T21:39:00","Firearm","False","False","None","2015","7","Friday","Part One","None","None","BALFOUR ST","WAYLAND ST","(0.0, 0.0)"
"None","IVPER","Investigate Person","InvPer","B3","437","2015-07-24T22:23:00","None","False","False","None","2015","7","Friday","Part Three","None","None","WHITFIELD ST","NULL","(0.0, 0.0)"
"None","NULL","Larceny","06xx","D4","624","2015-07-24T22:31:00","None","False","False","None","2015","7","Friday","Part One","None","None","IPSWICH ST","VAN NESS ST","(0.0, 0.0)"
"None","BE","Other","OTHER","D4","162","2015-07-24T22:34:00","None","False","False","None","2015","7","Friday","Part Two","None","None","HARRISON AVE","NULL","(0.0, 0.0)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","D14","816","2015-07-24T22:44:00","None","False","False","None","2015","7","Friday","Part Three","None","None","CAMBRIDGE ST"," LINCOLN ST ","(0.0, 0.0)"
"None","DISTRB","Other","OTHER","A1","96","2015-07-24T23:38:00","None","False","False","None","2015","7","Friday","Part Two","None","None","LONG WHRF","NULL","(0.0, 0.0)"
"None","IVMV","Towed","Towed","D14","793","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","755206.0","2950000.0","BRAINERD RD","NULL","(42.3474834239112, -71.1336315800856)"
"None","ARREST","Drug Violation","18xx","B2","304","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Two","769238.0","2950000.0","WASHINGTON ST","NULL","(42.333301700993, -71.0818167440288)"
"None","VAND","Vandalism","14xx","A15","46","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Two","773599.0","2960000.0","MEDFORD ST","NULL","(42.3823658609551, -71.0653491096754)"
"None","ARREST","Restraining Order Violations","Restrain","B3","408","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Two","771309.0","2920000.0","STURBRIDGE ST","NULL","(42.272913548472, -71.0745626047585)"
"None","BE","Commercial Burglary","05CB","C6","177","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part One","773239.0","2950000.0","NEWMARKET SQ","NULL","(42.3293815898477, -71.0670441775698)"
"None","BE","Larceny From Motor Vehicle","06MV","D4","155","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part One","769791.0","2950000.0","WORCESTER ST","NULL","(42.3410203254571, -71.0797211303184)"
"None","BE","Residential Burglary","05RB","B2","329","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part One","769628.0","2940000.0","BISHOP JOE L SMITH WAY","NULL","(42.3066038745636, -71.0805503925678)"
"None","CD7","Investigate Property","InvProp","B3","465","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","766738.0","2930000.0","BLUE HILL AVE","NULL","(42.2848257689429, -71.0913736885805)"
"None","I00040","Fraud","11xx","A1","100","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Two","776256.0","2960000.0","STATE ST","NULL","(42.3590254828159, -71.0556799606389)"
"None","IVMV","Towed","Towed","A1","85","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","776110.0","2960000.0","PRINCE ST","NULL","(42.3656127055468, -71.0561724749087)"
"None","IVMV","Towed","Towed","D4","147","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","769243.0","2950000.0","WELLINGTON ST","NULL","(42.3415341212454, -71.0817436830143)"
"None","NULL","Larceny","06xx","B2","287","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part One","768724.0","2950000.0","WASHINGTON ST","NULL","(42.3304411252575, -71.0837348021638)"
"None","IVPER","Firearm Violations","15xx","B2","289","2015-07-25T00:00:00","Firearm","False","False","None","2015","7","Saturday","Part Two","766517.0","2950000.0","SCHROEDER PLZ","NULL","(42.3336792143967, -71.0918775557035)"
"None","IVPER","Fraud","11xx","D4","129","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Two","771285.0","2950000.0","BOYLSTON ST","NULL","(42.3509590913515, -71.074127800098)"
"None","IVPER","Other","OTHER","E5","550","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Two","753728.0","2930000.0","BLUE LEDGE DR","NULL","(42.274091797117, -71.1395145882471)"
"None","IVPREM","Investigate Property","InvProp","D4","170","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","771028.0","2950000.0","E SPRINGFIELD ST","NULL","(42.3360292031285, -71.0751784807407)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","E18","522","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","757551.0","2920000.0","B ST","NULL","(42.2501444024664, -71.125531570638)"
"None","LANTEN","Simple Assault","08xx","E18","540","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Two","755652.0","2920000.0","CHARLES ST","NULL","(42.2506007076883, -71.1325418006938)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","D4","620","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","767429.0","2950000.0","BOYLSTON ST","NULL","(42.3471019595485, -71.0884174639258)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","D4","128","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","771517.0","2950000.0","STUART ST","NULL","(42.3492335679647, -71.073280893601)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","E5","713","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","747391.0","2920000.0","CENTRE ST","NULL","(42.2642198431683, -71.1629843573138)"
"None","MVA","Other","OTHER","A7","6","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Two","790125.0","2970000.0","SARATOGA ST","NULL","(42.3857271229336, -71.004154654368)"
"None","IVPREM","Other","OTHER","E13","303","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Two","764779.0","2940000.0","COLUMBUS AVE","NULL","(42.3189886014393, -71.0983997960843)"
"None","NULL","Confidence Games","11xx","C11","336","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Two","772302.0","2940000.0","RICHFIELD ST","NULL","(42.3070869266771, -71.0706618736104)"
"None","IVPREM","Larceny","06xx","E18","496","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part One","758761.0","2920000.0","HYDE PARK AVE","NULL","(42.267010851057, -71.1209617132768)"
"None","IVPER","Verbal Disputes","Argue","B3","449","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","771225.0","2930000.0","ASPINWALL RD","NULL","(42.2912558559075, -71.0747509171775)"
"None","IVPER","Investigate Person","InvPer","E18","487","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","763277.0","2920000.0","OAKCREST RD","NULL","(42.2645214831205, -71.1042921205152)"
"None","NULL","Larceny","06xx","D14","796","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part One","755842.0","2950000.0","HARVARD AVE","NULL","(42.350853709816, -71.131257474715)"
"None","IVPER","Investigate Person","InvPer","B3","456","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","770005.0","2940000.0","GREENWOOD ST","NULL","(42.3026212968272, -71.0791839857262)"
"None","IVPER","Investigate Person","InvPer","A1","83","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","776927.0","2960000.0","CHARTER ST","NULL","(42.3661082689209, -71.0531470604781)"
"None","SHOTS","Verbal Disputes","Argue","A7","25","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","781076.0","2960000.0","W EAGLE ST","NULL","(42.3813578538389, -71.0376816378325)"
"None","IVPER","Auto Theft","07xx","E18","517","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part One","758371.0","2910000.0","FARADAY ST","NULL","(42.2428872885673, -71.1225468386427)"
"None","IVMV","Towed","Towed","D4","130","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","770229.0","2950000.0","HUNTINGTON AVE","NULL","(42.3485291831952, -71.0780510621241)"
"None","IVMV","Towed","Towed","D14","788","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","750462.0","2950000.0","STRATHMORE RD","NULL","(42.3391854981307, -71.1512234650939)"
"None","IVMV","Other","OTHER","C6","233","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Two","780385.0","2950000.0","COLUMBIA RD","NULL","(42.3305498481103, -71.0406075211591)"
"None","VAND","Vandalism","14xx","D14","794","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Two","755472.0","2950000.0","BRIGHTON AVE","NULL","(42.3530111853094, -71.1326144983277)"
"None","VAND","Vandalism","14xx","D4","273","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Two","769532.0","2950000.0","TREMONT ST","NULL","(42.3390606364666, -71.0806900024538)"
"None","AB","Robbery","03xx","A1","125","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part One","772814.0","2950000.0","MELROSE ST","NULL","(42.3489652433327, -71.0684845914437)"
"None","ADMRPT","Investigate Person","InvPer","B2","282","2015-07-25T00:00:00","None","False","False","None","2015","7","Saturday","Part Three","768214.0","2950000.0","WASHINGTON ST","NULL","(42.3286628313796, -71.0856340202217)"
"None","DISTRB","Simple Assault","08xx","D4","137","2015-07-25T00:00:00","Personal Weapon (hand  foot  etc.)","False","False","None","2015","7","Saturday","Part Two","769084.0","2950000.0","FAIRFIELD ST","NULL","(42.3498807090056, -71.08227496081)"
"None","ARREST","Robbery","03xx","A1","117","2015-07-25T00:00:00","Firearm","False","False","None","2015","7","Saturday","Part One","765186.0","2950000.0","STUART ST","NULL","(42.3329066462328, -71.0968055585523)"
